id,url,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Surface area of the plot of land,Number of facades ,Swimming pool,State of the building
10128205,https://www.immoweb.be/en/classified/flat-studio/for-sale/anderlecht/1070/10128205?searchId=63393c145bdda,1070,APARTMENT,FLAT_STUDIO,220000,residential_sale,,58,USA_HYPER_EQUIPPED,False,False,True,39,,,,,,,AS_NEW
10128482,https://www.immoweb.be/en/classified/apartment/for-sale/dilbeek/1700/10128482?searchId=63393c145bdda,1700,APARTMENT,APARTMENT,229000,residential_sale,,85,HYPER_EQUIPPED,False,False,,,,,,,2,False,GOOD
9091312,https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/9091312?searchId=63393c145bdda,1090,APARTMENT,APARTMENT,245000,residential_sale,,71,HYPER_EQUIPPED,False,False,True,8,,,,,2,False,AS_NEW
9303319,https://www.immoweb.be/en/classified/duplex/for-sale/st-josse-ten-noode/1210/9303319?searchId=63393c145bdda,1210,APARTMENT,DUPLEX,259000,residential_sale,5,75,USA_HYPER_EQUIPPED,False,False,,,,,,,2,False,JUST_RENOVATED
10109928,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10109928?searchId=63393c145bdda,1000,APARTMENT,APARTMENT,265000,residential_sale,,65,HYPER_EQUIPPED,,False,True,6,,,,,4,False,AS_NEW
10067351,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/10067351?searchId=63393c145bdda,1050,APARTMENT,FLAT_STUDIO,295000,residential_sale,,48,USA_HYPER_EQUIPPED,False,False,,,,,,,2,False,AS_NEW
10107224,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10107224?searchId=63393c145bdda,1000,APARTMENT,APARTMENT,312000,residential_sale,,90,USA_INSTALLED,,False,True,6,,,,,4,False,AS_NEW
10127280,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/10127280?searchId=63393c28cbed1,1050,HOUSE,HOUSE,1960000,residential_sale,7,509,HYPER_EQUIPPED,False,True,True,50,True,200,300,300,2,False,AS_NEW
10130205,https://www.immoweb.be/en/classified/house/for-sale/amay/4540/10130205?searchId=63393c28cbed1,4540,HOUSE,HOUSE,275000,residential_sale,,180,INSTALLED,False,False,True,,True,180,307,307,3,False,GOOD
10138828,https://www.immoweb.be/en/classified/apartment/for-sale/oupeye/4680/10138828?searchId=63393c28cbed1,4680,APARTMENT,APARTMENT,159000,residential_sale,,84,INSTALLED,False,False,True,4,,,,,4,False,GOOD
10138668,https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen-strombeek-bever/1853/10138668?searchId=63393c28cbed1,1853,APARTMENT,APARTMENT,199000,residential_sale,,87,NOT_INSTALLED,,False,True,5,,,,,2,,TO_RENOVATE
10138288,https://www.immoweb.be/en/classified/apartment/for-sale/musson/6750/10138288?searchId=63393c28cbed1,6750,APARTMENT,APARTMENT,209000,residential_sale,,87,INSTALLED,False,False,True,18,,,,,,False,GOOD
10139887,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10139887?searchId=63393c28cbed1,1040,APARTMENT,APARTMENT,275000,residential_sale,,67,NOT_INSTALLED,False,False,,,,,,,2,False,TO_RENOVATE
10138454,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10138454?searchId=63393c28cbed1,9000,APARTMENT,APARTMENT,340000,residential_sale,,,HYPER_EQUIPPED,False,False,,,,,,,2,False,JUST_RENOVATED
10139994,https://www.immoweb.be/en/classified/penthouse/for-sale/brugge/8000/10139994?searchId=63393c28cbed1,8000,APARTMENT,PENTHOUSE,750000,residential_sale,,115,INSTALLED,False,False,True,10,,,,,3,,GOOD
10125886,https://www.immoweb.be/en/classified/flat-studio/for-sale/etterbeek/1040/10125886?searchId=63393c28cbed1,1040,APARTMENT,FLAT_STUDIO,215000,residential_sale,,50,SEMI_EQUIPPED,False,False,True,18,,,,,2,False,GOOD
10127344,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10127344?searchId=63393c28cbed1,1190,APARTMENT,APARTMENT,240000,residential_sale,,58,NOT_INSTALLED,False,False,True,2,,,,,2,False,GOOD
10127496,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10127496?searchId=63393c28cbed1,1070,APARTMENT,APARTMENT,245000,residential_sale,,71,NOT_INSTALLED,False,False,,,,,,,,,TO_BE_DONE_UP
10127497,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10127497?searchId=63393c28cbed1,1070,APARTMENT,APARTMENT,250000,residential_sale,,85,NOT_INSTALLED,False,False,,,,,,,,,TO_BE_DONE_UP
10125888,https://www.immoweb.be/en/classified/flat-studio/for-sale/etterbeek/1040/10125888?searchId=63393c28cbed1,1040,APARTMENT,FLAT_STUDIO,275000,residential_sale,,70,SEMI_EQUIPPED,False,False,,,,,,,2,False,GOOD
10126637,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10126637?searchId=63393c28cbed1,1000,APARTMENT,APARTMENT,1350000,residential_sale,12,288,NOT_INSTALLED,False,True,True,12,,,,,2,False,TO_BE_DONE_UP
10135999,https://www.immoweb.be/en/classified/house/for-sale/rocourt/4000/10135999?searchId=63393c28cbed1,4000,HOUSE,HOUSE,239000,residential_sale,,100,INSTALLED,False,False,,,True,150,240,240,2,False,TO_BE_DONE_UP
10137814,https://www.immoweb.be/en/classified/house/for-sale/asse/1730/10137814?searchId=63393c28cbed1,1730,HOUSE,HOUSE,269000,residential_sale,,100,SEMI_EQUIPPED,False,False,True,13,,,124,124,3,,GOOD
10137627,https://www.immoweb.be/en/classified/villa/for-sale/desselgem/8792/10137627?searchId=63393c28cbed1,8792,HOUSE,VILLA,395000,residential_sale,,290,INSTALLED,False,False,,,,,1032,1032,4,,TO_BE_DONE_UP
10136981,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/10136981?searchId=63393c28cbed1,9660,HOUSE,HOUSE,449000,residential_sale,,375,NOT_INSTALLED,False,False,,,,,1263,1263,4,,TO_BE_DONE_UP
10136108,https://www.immoweb.be/en/classified/house/for-sale/melle/9090/10136108?searchId=63393c28cbed1,9090,HOUSE,HOUSE,480000,residential_sale,,287,HYPER_EQUIPPED,False,False,True,,,,505,505,2,False,GOOD
10136772,https://www.immoweb.be/en/classified/mansion/for-sale/geraardsbergen/9500/10136772?searchId=63393c28cbed1,9500,HOUSE,MANSION,510000,residential_sale,,340,HYPER_EQUIPPED,False,False,True,,True,,400,400,2,,GOOD
10136200,https://www.immoweb.be/en/classified/house/for-sale/strombeek-bever/1853/10136200?searchId=63393c28cbed1,1853,HOUSE,HOUSE,569000,residential_sale,,210,HYPER_EQUIPPED,False,False,True,26,True,150,220,220,2,False,GOOD
10137274,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10137274?searchId=63393c28cbed1,1040,HOUSE,HOUSE,575000,residential_sale,,120,INSTALLED,False,False,,,True,70,120,120,2,,GOOD
10143663,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10143663?searchId=63393c28cbed1,1800,APARTMENT,APARTMENT,169000,residential_sale,,70,NOT_INSTALLED,False,False,,,,,,,2,False,TO_BE_DONE_UP
10128693,https://www.immoweb.be/en/classified/duplex/for-sale/forest/1190/10128693?searchId=63393c145bdda,1190,APARTMENT,DUPLEX,319000,residential_sale,,140,SEMI_EQUIPPED,False,False,,,,,,,2,False,TO_BE_DONE_UP
10107510,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10107510?searchId=63393c145bdda,1000,APARTMENT,APARTMENT,325000,residential_sale,,92,HYPER_EQUIPPED,,False,True,7,,,,,4,False,AS_NEW
10090813,https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/10090813?searchId=63393c145bdda,5100,APARTMENT,APARTMENT,328500,residential_sale,,97,NOT_INSTALLED,False,False,True,11,,,,,,,AS_NEW
10109927,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10109927?searchId=63393c145bdda,1000,APARTMENT,APARTMENT,358000,residential_sale,,96,HYPER_EQUIPPED,,False,True,7,,,,,4,False,AS_NEW
10008399,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10008399?searchId=63393c145bdda,1000,APARTMENT,APARTMENT,375000,residential_sale,,71,USA_HYPER_EQUIPPED,,False,,,,,,,2,False,AS_NEW
10098821,https://www.immoweb.be/en/classified/penthouse/for-sale/jette/1090/10098821?searchId=63393c145bdda,1090,APARTMENT,PENTHOUSE,379000,residential_sale,,110,HYPER_EQUIPPED,False,False,True,10,,,,,3,False,AS_NEW
10107226,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10107226?searchId=63393c145bdda,1000,APARTMENT,PENTHOUSE,394000,residential_sale,,96,USA_INSTALLED,False,False,True,10,,,,,4,False,AS_NEW
9890718,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/9890718?searchId=63393c145bdda,1180,APARTMENT,APARTMENT,395000,residential_sale,,70,HYPER_EQUIPPED,False,False,True,9,,,,,2,,AS_NEW
10129901,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10129901?searchId=63393c145bdda,1000,APARTMENT,APARTMENT,429000,residential_sale,,160,USA_INSTALLED,False,False,True,8,,,,,3,False,AS_NEW
9960703,https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/9960703?searchId=63393c145bdda,1500,APARTMENT,APARTMENT,430000,residential_sale,,126,USA_INSTALLED,,False,True,69,,,,,4,False,AS_NEW
9978881,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/9978881?searchId=63393c145bdda,1000,APARTMENT,APARTMENT,450000,residential_sale,,97,USA_HYPER_EQUIPPED,,False,True,6,,,,,3,False,AS_NEW
10062944,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1130/10062944?searchId=63393c145bdda,1130,APARTMENT,PENTHOUSE,450000,residential_sale,,148,USA_HYPER_EQUIPPED,False,False,True,33,,,,,3,False,AS_NEW
10109929,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10109929?searchId=63393c145bdda,1000,APARTMENT,PENTHOUSE,482000,residential_sale,,126,HYPER_EQUIPPED,,False,True,13,,,,,4,False,AS_NEW
9910182,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/9910182?searchId=63393c145bdda,1000,APARTMENT,APARTMENT,515000,residential_sale,,132,USA_HYPER_EQUIPPED,False,False,True,15,,,,,,False,AS_NEW
9908113,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/9908113?searchId=63393c2395c05,1000,APARTMENT,APARTMENT,525000,residential_sale,,132,USA_HYPER_EQUIPPED,False,False,True,15,,,,,,False,AS_NEW
9910183,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/9910183?searchId=63393c2395c05,1000,APARTMENT,APARTMENT,540000,residential_sale,,132,USA_HYPER_EQUIPPED,False,False,True,15,,,,,,False,AS_NEW
10098822,https://www.immoweb.be/en/classified/duplex/for-sale/jette/1090/10098822?searchId=63393c2395c05,1090,APARTMENT,DUPLEX,559000,residential_sale,,186,USA_HYPER_EQUIPPED,False,False,True,6,,,,,3,False,AS_NEW
9908132,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/9908132?searchId=63393c2395c05,1000,APARTMENT,APARTMENT,560000,residential_sale,,132,USA_HYPER_EQUIPPED,False,False,True,15,,,,,,False,AS_NEW
9988601,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/9988601?searchId=63393c2395c05,1200,APARTMENT,APARTMENT,570000,residential_sale,,120,USA_HYPER_EQUIPPED,,False,True,10,,,,,2,False,AS_NEW
9646602,https://www.immoweb.be/en/classified/penthouse/for-sale/brussels/1000/9646602?searchId=63393c2395c05,1000,APARTMENT,PENTHOUSE,575000,residential_sale,,169,USA_HYPER_EQUIPPED,False,False,True,87,,,,,2,False,AS_NEW
10129696,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/10129696?searchId=63393c2395c05,1800,APARTMENT,APARTMENT,595000,residential_sale,,230,HYPER_EQUIPPED,False,False,True,38,,,,,,,GOOD
10129697,https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1850/10129697?searchId=63393c2395c05,1850,APARTMENT,APARTMENT,595000,residential_sale,,230,HYPER_EQUIPPED,False,False,True,38,,,,,,,GOOD
9853080,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/9853080?searchId=63393c2395c05,1040,APARTMENT,APARTMENT,650000,residential_sale,,114,USA_HYPER_EQUIPPED,False,False,True,4,,,,,2,False,AS_NEW
10117637,https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/10117637?searchId=63393c2395c05,9300,APARTMENT,APARTMENT,699000,residential_sale,,257,INSTALLED,False,False,True,,,,,,2,,GOOD
10107513,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10107513?searchId=63393c2395c05,1000,APARTMENT,PENTHOUSE,720000,residential_sale,,166,HYPER_EQUIPPED,,False,True,12,,,,,4,True,AS_NEW
10109932,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10109932?searchId=63393c2395c05,1000,APARTMENT,PENTHOUSE,745000,residential_sale,,161,HYPER_EQUIPPED,,False,True,14,,,,,4,False,AS_NEW
10046452,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/10046452?searchId=63393c2395c05,1200,APARTMENT,PENTHOUSE,795000,residential_sale,,171,USA_HYPER_EQUIPPED,,False,True,16,,,,,3,False,AS_NEW
10057446,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/10057446?searchId=63393c2395c05,1200,APARTMENT,PENTHOUSE,890000,residential_sale,,274,HYPER_EQUIPPED,False,False,True,93,,,,,4,False,AS_NEW
9624173,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/9624173?searchId=63393c2395c05,1150,APARTMENT,APARTMENT,965000,residential_sale,,137,USA_HYPER_EQUIPPED,False,False,True,18,,,,,3,,AS_NEW
9963859,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/9963859?searchId=63393c2395c05,1050,APARTMENT,APARTMENT,1150000,residential_sale,4,153,USA_HYPER_EQUIPPED,False,False,True,9,,,,,2,False,AS_NEW
10008422,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/10008422?searchId=63393c2395c05,1180,APARTMENT,PENTHOUSE,1350000,residential_sale,4,179,USA_HYPER_EQUIPPED,False,False,True,36,,,,,4,False,AS_NEW
8894072,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/8894072?searchId=63393c2395c05,1180,APARTMENT,PENTHOUSE,1350000,residential_sale,4,179,USA_HYPER_EQUIPPED,False,False,True,36,,,,,,False,AS_NEW
10138458,https://www.immoweb.be/en/classified/house/for-sale/frasnes-lez-gosselies/6210/10138458?searchId=63393c2395c05,6210,HOUSE,HOUSE,149000,residential_sale,,105,INSTALLED,False,False,,,True,490,640,640,3,False,TO_BE_DONE_UP
10139737,https://www.immoweb.be/en/classified/town-house/for-sale/nivelles/1400/10139737?searchId=63393c2395c05,1400,HOUSE,TOWN_HOUSE,493000,residential_sale,,160,HYPER_EQUIPPED,False,False,True,30,True,25,331,331,3,,GOOD
10139735,https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/10139735?searchId=63393c2395c05,1400,HOUSE,HOUSE,493000,residential_sale,,160,HYPER_EQUIPPED,False,False,True,30,True,25,331,331,3,,GOOD
10138252,https://www.immoweb.be/en/classified/other-property/for-sale/desselgem/8792/10138252?searchId=63393c2395c05,8792,HOUSE,OTHER_PROPERTY,795000,residential_sale,,700,HYPER_EQUIPPED,False,True,True,,,,4047,4047,4,True,GOOD
10138247,https://www.immoweb.be/en/classified/villa/for-sale/desselgem/8792/10138247?searchId=63393c2395c05,8792,HOUSE,VILLA,795000,residential_sale,,700,HYPER_EQUIPPED,False,True,True,,,,4047,4047,4,True,GOOD
10120367,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/10120367?searchId=63393c2395c05,2660,APARTMENT,APARTMENT,199000,residential_sale,,90,INSTALLED,False,False,True,9,,,,,2,,GOOD
10119830,https://www.immoweb.be/en/classified/mansion/for-sale/ronse/9600/10119830?searchId=63393c2395c05,9600,HOUSE,MANSION,279000,residential_sale,,258,INSTALLED,False,False,True,29,,,156,156,2,False,JUST_RENOVATED
10120244,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beauraing/5570/10120244?searchId=63393c2395c05,5570,HOUSE_GROUP,HOUSE_GROUP,,group_sale,,,,False,False,,,,,,,1,,
10120498,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/averbode/3271/10120498?searchId=63393c2395c05,3271,HOUSE_GROUP,HOUSE_GROUP,,group_sale,,,,False,False,,,,,,,1,,
10120401,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/10120401?searchId=63393c2395c05,1050,APARTMENT,DUPLEX,399000,residential_sale,,90,USA_HYPER_EQUIPPED,False,False,,,,,,,3,False,GOOD
10119989,https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/10119989?searchId=63393c2395c05,1410,APARTMENT,APARTMENT,475000,residential_sale,,140,USA_INSTALLED,False,False,True,3,,,,,4,False,TO_BE_DONE_UP
10120320,https://www.immoweb.be/en/classified/house/for-sale/berchem-sainte-agathe/1082/10120320?searchId=63393c2395c05,1082,HOUSE,HOUSE,495000,residential_sale,16,180,INSTALLED,,False,True,7,True,100,137,137,2,False,AS_NEW
9846383,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/9846383?searchId=63393c28cbed1,1000,APARTMENT,APARTMENT,220000,residential_sale,,66,USA_HYPER_EQUIPPED,False,False,True,11,,,,,4,False,
9846381,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/9846381?searchId=63393c28cbed1,1070,APARTMENT,APARTMENT,220000,residential_sale,,66,USA_HYPER_EQUIPPED,False,False,True,11,,,,,4,False,
10134218,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1150/10134218?searchId=63393c28cbed1,1150,APARTMENT,APARTMENT,345000,residential_sale,,73,,False,False,,,,,,,2,False,JUST_RENOVATED
10125934,https://www.immoweb.be/en/classified/house/for-sale/huy/4500/10125934?searchId=63393c28cbed1,4500,HOUSE,HOUSE,140000,residential_sale,,160,SEMI_EQUIPPED,False,False,True,,True,75,160,160,2,False,TO_RENOVATE
10127113,https://www.immoweb.be/en/classified/house/for-sale/andenne/5300/10127113?searchId=63393c28cbed1,5300,HOUSE,HOUSE,175000,residential_sale,,115,SEMI_EQUIPPED,False,False,True,,True,,1067,1067,4,,TO_BE_DONE_UP
10126910,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/10126910?searchId=63393c28cbed1,2830,HOUSE,HOUSE,255000,residential_sale,,211,INSTALLED,False,False,True,20,True,,217,217,2,,TO_BE_DONE_UP
10125913,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/10125913?searchId=63393c28cbed1,1190,HOUSE,HOUSE,825000,residential_sale,,244,USA_INSTALLED,False,False,True,35,,,113,113,2,False,GOOD
